Cliente,Sistema,Localidade,Objetivos de coleta,Natureza da amostra,Ponto de coleta,Ponto de amostragem,Data da coleta,Data de recebimento,Data da análise,Código da amostra,Status da amostra,Parâmetro,Resultado,Fora do padrão,Unidade de medida,Método,Legislação
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,28/01/2020 08:21,19.003231-CL,RESULTADOS DISPONÍVEIS,Cor verdadeira,25,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,29/01/2020 09:00,19.003231-CL,RESULTADOS DISPONÍVEIS,Dureza total,"170,56",NÃO,mg/L,"2340 C, SMEWW 23RD ED., 2017",
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,27/01/2020 16:58,19.003231-CL,RESULTADOS DISPONÍVEIS,Escherichia coli,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,28/01/2020 08:00,19.003231-CL,RESULTADOS DISPONÍVEIS,Ferro Dissolvido,"<0,20",NÃO,mg/L,"3500-FE B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,30/01/2020 11:00,19.003231-CL,RESULTADOS DISPONÍVEIS,Fluoreto,"0,3",NÃO,mg/L,"4500-F- C, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,29/01/2020 10:20,19.003231-CL,RESULTADOS DISPONÍVEIS,Magnésio,"18,3",NÃO,mg/L,"3500-MG B, SMEWW 23RD ED., 2017",
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,10/02/2020 10:00,19.003231-CL,RESULTADOS DISPONÍVEIS,Manganês,"0,7",SIM,mg/L,"3500-MN B, SMEWW 22ND ED., 2012",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,27/01/2020 07:10,19.003231-CL,RESULTADOS DISPONÍVEIS,Materiais Flutuantes,Virtualmente ausentes,NÃO,,"2110, SMEWW 23RD ED.,2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,28/01/2020 10:20,19.003231-CL,RESULTADOS DISPONÍVEIS,Nitrato,"0,01",NÃO,mg/L,"4500-NO3- E, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,28/01/2020 09:00,19.003231-CL,RESULTADOS DISPONÍVEIS,Nitrito,"<0,005",NÃO,mg/L,"4500-NO2- B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,28/01/2020 08:16,19.003231-CL,RESULTADOS DISPONÍVEIS,pH,"7,28",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,28/01/2020 11:30,19.003231-CL,RESULTADOS DISPONÍVEIS,Sólidos Dissolvidos Totais,"349,31",NÃO,mg/L,WHO/SDE/WSH/03.04/16,RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,29/01/2020 14:23,19.003231-CL,RESULTADOS DISPONÍVEIS,Sulfato,"<10,00",NÃO,mg/L,"4500-SO42- E, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,28/01/2020 08:00,19.003231-CL,RESULTADOS DISPONÍVEIS,Surfactantes,"0,17",NÃO,mg/L,"5540 C, SMEWW 23RD ED., 2017",
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,27/01/2020 16:00,28/01/2020 09:42,19.003231-CL,RESULTADOS DISPONÍVEIS,Turbidez,"1,73",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,31/01/2020 10:40,05/02/2020 12:00,19.020170-LC,RELATÓRIO DE ENSAIO CONCLUÍDO,Potássio,13,NÃO,mg/L,"3500-K B, SMEWW 23RD ED., 2017",
UN-BCL,SAA: APUIARÉS,APUIARÉS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,27/01/2020 07:10,31/01/2020 10:40,05/02/2020 12:00,19.020170-LC,RELATÓRIO DE ENSAIO CONCLUÍDO,Sódio,61,NÃO,mg/L,"3500-NA B SMEWW 23RD ED., 2017",
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,10/02/2020 06:30,10/02/2020 16:00,10/02/2020 16:48,20.000369-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,10/02/2020 06:30,10/02/2020 16:00,11/02/2020 11:00,20.000369-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Cor verdadeira,25,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,10/02/2020 06:30,10/02/2020 16:00,10/02/2020 16:44,20.000369-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Escherichia coli,"248,1",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,10/02/2020 06:30,10/02/2020 16:00,11/02/2020 08:56,20.000369-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,pH,"7,24",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,10/02/2020 06:30,10/02/2020 16:00,11/02/2020 09:48,20.000369-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Turbidez,"1,35",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,09/03/2020 06:50,09/03/2020 16:00,09/03/2020 17:01,20.001415-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,09/03/2020 06:50,09/03/2020 16:00,09/03/2020 17:20,20.001415-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Cor verdadeira,50,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,09/03/2020 06:50,09/03/2020 16:00,09/03/2020 17:00,20.001415-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Escherichia coli,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,09/03/2020 06:50,09/03/2020 16:00,09/03/2020 16:20,20.001415-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,pH,"7,24",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,09/03/2020 06:50,09/03/2020 16:00,09/03/2020 17:00,20.001415-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Turbidez,"2,45",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,22/04/2020 06:50,22/04/2020 16:00,22/04/2020 16:50,20.002480-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,22/04/2020 06:50,22/04/2020 16:00,23/04/2020 08:15,20.002480-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Cor verdadeira,20,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,22/04/2020 06:50,22/04/2020 16:00,22/04/2020 16:51,20.002480-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Escherichia coli,"41,4",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,22/04/2020 06:50,22/04/2020 16:00,23/04/2020 08:00,20.002480-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,pH,"7,47",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,22/04/2020 06:50,22/04/2020 16:00,23/04/2020 09:00,20.002480-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Turbidez,"6,75",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,11/05/2020 08:20,11/05/2020 16:00,11/05/2020 16:50,20.002916-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,11/05/2020 08:20,11/05/2020 16:00,12/05/2020 08:00,20.002916-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Cor verdadeira,70,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,11/05/2020 08:20,11/05/2020 16:00,11/05/2020 17:10,20.002916-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Escherichia coli,"238,2",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,11/05/2020 08:20,11/05/2020 16:00,12/05/2020 08:00,20.002916-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,pH,"7,26",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,11/05/2020 08:20,11/05/2020 16:00,12/05/2020 09:00,20.002916-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Turbidez,"6,85",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,,08/06/2020 00:00,,,20.003500-CL,PROGRAMADA,Coliformes totais,,NÃO,NMP/100 mL,,
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,,08/06/2020 00:00,,,20.003500-CL,PROGRAMADA,Cor verdadeira,,NÃO,uH,,
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,,08/06/2020 00:00,,,20.003500-CL,PROGRAMADA,Escherichia coli,,NÃO,NMP/100 mL,,
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,,08/06/2020 00:00,,,20.003500-CL,PROGRAMADA,pH,,NÃO,,,
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,,08/06/2020 00:00,,,20.003500-CL,PROGRAMADA,Turbidez,,NÃO,uT,,
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,08/06/2020 07:00,08/06/2020 14:00,08/06/2020 15:30,20.003501-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,08/06/2020 07:00,08/06/2020 14:00,08/06/2020 16:20,20.003501-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Cor verdadeira,50,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,08/06/2020 07:00,08/06/2020 14:00,08/06/2020 16:32,20.003501-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Escherichia coli,"2419,6",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,08/06/2020 07:00,08/06/2020 14:00,08/06/2020 14:46,20.003501-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,pH,"7,57",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BCL,SAA: APUIARÉS,APUIARÉS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,08/06/2020 07:00,08/06/2020 14:00,08/06/2020 15:00,20.003501-CL,RELATÓRIO DE ENSAIO CONCLUÍDO,Turbidez,"6,86",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
