Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2176127-A/2176127/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Bicarbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,"50,6064","50,61",1000000,02/04/2019,02/04/2019,0
N?  2156210-A/2156210/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,05/02/2019,05/02/2019,0
N?  2176117-A/2176117/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,02/04/2019,02/04/2019,0
N?  2147758-A/2147758/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,09/01/2019,09/01/2019,0
N?  2168601-A/2168601/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,12/03/2019,12/03/2019,0
N?  2168619-A/2168619/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,12/03/2019,12/03/2019,0
N?  2156214-A/2156214/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,05/02/2019,05/02/2019,0
N?  2147760-A/2147760/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,09/01/2019,09/01/2019,0
N?  2176122-A/2176122/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,02/04/2019,02/04/2019,0
N?  2156216-A/2156216/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,05/02/2019,05/02/2019,0
N?  2168627-A/2168627/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,12/03/2019,12/03/2019,0
N?  2147766-A/2147766/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,09/01/2019,09/01/2019,0
N?  2176125-A/2176125/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,02/04/2019,02/04/2019,0
N?  2176127-A/2176127/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,02/04/2019,02/04/2019,0
N?  2168633-A/2168633/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,12/03/2019,12/03/2019,0
N?  2147770-A/2147770/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,09/01/2019,09/01/2019,0
N?  2156220-A/2156220/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,05/02/2019,05/02/2019,0
N?  2147758-A/2147758/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,09/01/2019,09/01/2019,0
N?  2168601-A/2168601/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,12/03/2019,12/03/2019,0
N?  2156210-A/2156210/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,05/02/2019,05/02/2019,0
N?  2176117-A/2176117/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,02/04/2019,02/04/2019,0
N?  2176122-A/2176122/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,02/04/2019,02/04/2019,0
N?  2156214-A/2156214/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,05/02/2019,05/02/2019,0
N?  2147760-A/2147760/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,09/01/2019,09/01/2019,0
N?  2168619-A/2168619/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,12/03/2019,12/03/2019,0
N?  2176125-A/2176125/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,02/04/2019,02/04/2019,0
N?  2156216-A/2156216/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,05/02/2019,05/02/2019,0
N?  2168627-A/2168627/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,12/03/2019,12/03/2019,0
N?  2147766-A/2147766/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,09/01/2019,09/01/2019,0
N?  2147770-A/2147770/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,09/01/2019,09/01/2019,0
N?  2168633-A/2168633/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,12/03/2019,12/03/2019,0
N?  2156220-A/2156220/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,05/02/2019,05/02/2019,0
N?  2176127-A/2176127/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,02/04/2019,02/04/2019,0
N?  2147758-A/2147758/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",100,0,"0,01","0,01",1000000,09/01/2019,09/01/2019,0
N?  2168601-A/2168601/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",100,0,"0,03","0,03",1000000,12/03/2019,12/03/2019,0
N?  2168619-A/2168619/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",101,0,"0,05","0,05","0,2",12/03/2019,12/03/2019,0
N?  2176122-A/2176122/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",101,0,"0,05","0,05","0,2",02/04/2019,02/04/2019,0
N?  2156214-A/2156214/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",101,0,"0,03","0,03","0,2",05/02/2019,05/02/2019,0
N?  2147760-A/2147760/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",101,0,"0,11","0,11","0,2",09/01/2019,09/01/2019,0
N?  2168627-A/2168627/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",102,0,"0,02","0,02",1000000,12/03/2019,12/03/2019,0
N?  2147766-A/2147766/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",102,0,"0,04","0,04",1000000,09/01/2019,09/01/2019,0
N?  2176127-A/2176127/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",103,0,"0,03","0,03","0,2",02/04/2019,02/04/2019,0
N?  2147770-A/2147770/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",103,0,"0,13","0,13","0,2",09/01/2019,09/01/2019,0
N?  2168633-A/2168633/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",103,0,"0,05","0,05","0,2",12/03/2019,12/03/2019,0
N?  2156220-A/2156220/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",103,0,"0,03","0,03","0,2",05/02/2019,05/02/2019,0
N?  2156210-A/2156210/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Aluminio Dissolvido,"3500-Al B, SMEWW 22nd Ed., 2012",100,0,"0,01","0,01",1000000,05/02/2019,05/02/2019,0
N?  2176117-A/2176117/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Aluminio Dissolvido,"3500-Al B, SMEWW 22nd Ed., 2012",100,0,"0,03","0,03",1000000,02/04/2019,02/04/2019,0
N?  2176125-A/2176125/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Aluminio Dissolvido,"3500-Al B, SMEWW 22nd Ed., 2012",102,0,"0,01","0,01",1000000,02/04/2019,02/04/2019,0
N?  2156216-A/2156216/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Aluminio Dissolvido,"3500-Al B, SMEWW 22nd Ed., 2012",102,0,"0,02","0,02",1000000,05/02/2019,05/02/2019,0
N?  2156210-A/2156210/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Amônia,"4110 B, SMEWW 23rd Ed., 2017",100,0,0,ND,1000,05/02/2019,05/02/2019,0
N?  2176117-A/2176117/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Amônia,"4110 B, SMEWW 23rd Ed., 2017",100,0,0,ND,"3,7",02/04/2019,02/04/2019,0
N?  2168601-A/2168601/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Amônia,"4110 B, SMEWW 23rd Ed., 2017",100,0,0,ND,"3,7",12/03/2019,12/03/2019,0
N?  2168619-A/2168619/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Amônia,"4110 B, SMEWW 23rd Ed., 2017",101,0,0,ND,"1,5",12/03/2019,12/03/2019,0
N?  2176122-A/2176122/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Amônia,"4110 B, SMEWW 23rd Ed., 2017",101,0,0,ND,"1,5",02/04/2019,02/04/2019,0
N?  2168627-A/2168627/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Amônia,"4110 B, SMEWW 23rd Ed., 2017",102,0,0,ND,"3,7",12/03/2019,12/03/2019,0
N?  2176125-A/2176125/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Amônia,"4110 B, SMEWW 23rd Ed., 2017",102,0,0,ND,"3,7",02/04/2019,02/04/2019,0
