Cliente,Sistema,Localidade,Objetivos de coleta,Natureza da amostra,Ponto de coleta,Ponto de amostragem,Data da coleta,Data de recebimento,Data da análise,Código da amostra,Status da amostra,Parâmetro,Resultado,Fora do padrão,Unidade de medida,Método,Legislação
UN-BAJ,SAA: ACOPIARA,ACOPIARA,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,03/03/2020 09:00,06/03/2020 13:23,07/03/2020 10:00,20.006769-LC,RECEBIDA NO LABORATÓRIO,Ferro Dissolvido,"<0,20",NÃO,mg/L,"3500-FE B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,03/03/2020 09:00,06/03/2020 13:23,07/03/2020 11:00,20.006769-LC,RECEBIDA NO LABORATÓRIO,Fluoreto,"0,8",NÃO,mg/L,"4500-F- C, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,03/03/2020 09:00,06/03/2020 13:23,01/07/2020 11:00,20.006769-LC,RECEBIDA NO LABORATÓRIO,Manganês,"<0,05",NÃO,mg/L,"3500-MN B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,03/03/2020 09:00,06/03/2020 13:23,11/03/2020 10:00,20.006769-LC,RECEBIDA NO LABORATÓRIO,Potássio,26,NÃO,mg/L,"3500-K B, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,03/03/2020 09:00,06/03/2020 13:23,11/03/2020 10:00,20.006769-LC,RECEBIDA NO LABORATÓRIO,Sódio,63,NÃO,mg/L,"3500-NA B SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,03/03/2020 09:00,06/03/2020 13:23,07/03/2020 14:00,20.006769-LC,RECEBIDA NO LABORATÓRIO,Sólidos Dissolvidos Totais,"548,19",SIM,mg/L,WHO/SDE/WSH/03.04/16,RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,15/04/2020 11:40,15/04/2020 13:10,15/04/2020 14:20,20.002759-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,15/04/2020 11:40,15/04/2020 13:10,15/04/2020 14:20,20.002759-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"52,9",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,06/05/2020 11:00,06/05/2020 11:10,06/05/2020 17:00,20.002849-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,06/05/2020 11:00,06/05/2020 11:10,06/05/2020 17:00,20.002849-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"36,9",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,22/05/2020 08:40,22/05/2020 10:30,22/05/2020 10:40,20.002850-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"2419,6",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,22/05/2020 08:40,22/05/2020 10:30,22/05/2020 11:00,20.002850-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"201,4",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,30/06/2020 14:20,30/06/2020 17:40,30/06/2020 17:42,20.003478-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"148,3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,30/06/2020 14:20,30/06/2020 17:40,30/06/2020 17:43,20.003478-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,30/06/2020 14:25,30/06/2020 17:40,30/06/2020 17:42,20.003479-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"1986,3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,30/06/2020 14:25,30/06/2020 17:40,30/06/2020 17:43,20.003479-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"6,3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,14/07/2020 08:20,14/07/2020 08:40,14/07/2020 08:42,20.004497-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"2419,6",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,14/07/2020 08:20,14/07/2020 08:40,14/07/2020 08:43,20.004497-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,<1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,14/07/2020 08:30,14/07/2020 08:40,14/07/2020 08:42,20.004499-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"1732,9",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,14/07/2020 08:30,14/07/2020 08:40,14/07/2020 08:43,20.004499-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,TORNEIRA DE ÁGUA BRUTA DA ETA,18/08/2020 10:35,18/08/2020 10:50,18/08/2020 10:52,20.004663-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,TORNEIRA DE ÁGUA BRUTA DA ETA,18/08/2020 10:35,18/08/2020 10:50,18/08/2020 10:53,20.004663-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"5,2",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DA ETA,18/08/2020 10:40,18/08/2020 10:50,18/08/2020 10:52,20.004662-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DA ETA,18/08/2020 10:40,18/08/2020 10:50,18/08/2020 10:53,20.004662-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,<1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,27/08/2020 06:30,27/08/2020 08:00,27/08/2020 08:30,20.004664-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"1553,1",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,27/08/2020 06:30,27/08/2020 08:00,27/08/2020 08:30,20.004664-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,15/09/2020 09:00,15/09/2020 10:05,16/09/2020 08:00,20.005201-AJ,RECEBIDA NO LABORATÓRIO,Alcalinidade - Bicarbonatos,"80,21",NÃO,mg/L,"2320 B, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,15/09/2020 09:00,15/09/2020 10:05,16/09/2020 08:00,20.005201-AJ,RECEBIDA NO LABORATÓRIO,Alcalinidade - Carbonatos,0,NÃO,mg/L,"2320 B, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,15/09/2020 09:00,15/09/2020 10:05,16/09/2020 08:00,20.005201-AJ,RECEBIDA NO LABORATÓRIO,Alcalinidade - Hidróxidos,0,NÃO,mg/L,"2320 B, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,15/09/2020 09:00,15/09/2020 10:05,17/09/2020 09:30,20.005201-AJ,RECEBIDA NO LABORATÓRIO,Alumínio Dissolvido,0,NÃO,mg/L,"3500-AL B, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,15/09/2020 09:00,15/09/2020 10:05,17/09/2020 10:00,20.005201-AJ,RECEBIDA NO LABORATÓRIO,Amônia,"0,4",NÃO,mg/L,"4500-NH3 D, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ACOPIARA,ACOPIARA,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,15/09/2020 09:00,15/09/2020 10:05,16/09/2020 15:00,20.005201-AJ,RECEBIDA NO LABORATÓRIO,Cálcio,"19,79",NÃO,mg/L,"3500-CA B, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ACOPIARA,ACOPIARA,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,15/09/2020 09:00,15/09/2020 10:05,16/09/2020 09:00,20.005201-AJ,RECEBIDA NO LABORATÓRIO,Cloreto,"10,91",NÃO,mg/L,"4500-CL- B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
