Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2224948-A/2224948/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Saída do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,Rua Humberto de Campos Nº 1542,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",280,0,5,5,8,12/09/2019,12/09/2019,0
N?  2226283-A/2226283/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de água tratada do laboratório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,Rua Humberto de Campos Nº 1542,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",281,0,5,5,8,17/09/2019,17/09/2019,0
N?  2227819-A/2227819/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório elevado,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,Rua Humberto de Campos Nº 1542,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",282,0,5,5,8,19/09/2019,19/09/2019,0
N?  2228119-A/2228119/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,Rua Humberto de Campos Nº 1542,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",283,0,5,5,8,24/09/2019,24/09/2019,0
N?  2228885-A/2228885/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,Rua Humberto de Campos Nº 1542,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",284,0,5,5,8,26/09/2019,26/09/2019,0
N?  2224399-A/2224399/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,38037,"Rua João Estevão Sobrinho, N° 969, Conjunto Vila Nova",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",823,"0,2",2,2,5,02/09/2019,02/09/2019,0
N?  2224403-A/2224403/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36599,"Rua Montivideu, nº 489 Bairro: Altamira",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",824,"0,2","1,5","1,5",5,02/09/2019,02/09/2019,0
N?  2224405-A/2224405/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37365,"R. LEANDRO MARTINS,  163 - VENÂNCIO I",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",825,"0,2",2,2,5,02/09/2019,02/09/2019,0
N?  2224418-A/2224418/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36425,ESCOLA ESPAÇO DO SABER - RUA UBALDINO SOUTO MAIOR S/N - BAIRRO: FÁTIMA II,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",826,"0,2",3,3,5,03/09/2019,03/09/2019,0
N?  2224420-A/2224420/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36929,"ESCOLINHA ABC - R. DEMÓCRITO ROCHA,  Nº 245 - VEN. I",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",827,"0,2",2,2,5,03/09/2019,03/09/2019,0
N?  2224427-A/2224427/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira da garagem,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,76541,Rua Joaquim Lopes de Araújo - Nº 353 -- cidade 2000,UNBPA-CRATEUS,UNBPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",828,"0,2",3,3,5,03/09/2019,03/09/2019,0
N?  2224433-A/2224433/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,38234,"R. CARLOS ROLIM, Nº 250 - CENTRO",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",829,"0,2","1,5","1,5",5,04/09/2019,04/09/2019,0
N?  2224434-A/2224434/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37906,"R. MARECHAL HERMES,  Nº 138, BAIRRO: SÃO VICENTE",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",830,"0,2",2,2,5,04/09/2019,04/09/2019,0
N?  2224432-A/2224432/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37950,"RUA ANTONIO FRANCISCO MACEDO, 269 - COHAB",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",831,"0,2",2,2,5,04/09/2019,04/09/2019,0
N?  2224438-A/2224438/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36865,"R. OZANAM BONFIM, Nº  422 - VENÂNCIO II",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",832,"0,2","2,5","2,5",5,05/09/2019,05/09/2019,0
N?  2224441-A/2224441/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira do jardim,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37366,"R.  LEÔNIDAS BEZERRA,  82 - VENÂNCIO I",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",833,"0,2",2,2,5,05/09/2019,05/09/2019,0
N?  2224443-A/2224443/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira do jardim,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36495,"Rua São Francisco, E.E.F Furtado Leite, Bairro Campo Velho",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",834,"0,2","2,5","2,5",5,05/09/2019,05/09/2019,0
N?  2223611-A/2223611/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira do jardim,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36585,RUA RENATO BRAGA - Nº 1244 - B: FÁTIMA II,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",835,"0,2","2,5","2,5",5,09/09/2019,09/09/2019,0
N?  2223612-A/2223612/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,38061,"R. EDUARDO ALBUQUERQUE, Nº 173 - BAIRRO: VENÂNCIOS I",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",836,"0,2","2,5","2,5",5,09/09/2019,09/09/2019,0
N?  2223613-A/2223613/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira do jardim,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36551,RUA JOSÉ CORIOLANO - N°690,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",837,"0,2",3,3,5,09/09/2019,09/09/2019,0
N?  2224390-A/2224390/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,38046,"R. EXPEDITO VERAS , Nº 53  - Bairro: Vila José Rosa",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",838,"0,2",2,2,5,10/09/2019,10/09/2019,0
N?  2224387-A/2224387/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,183424,"Rua Alexandre Bonfim, nº 537 B. dos Venâncios II",UNBPA-CRATEUS,UN BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",839,"0,2","1,5","1,5",5,10/09/2019,10/09/2019,0
N?  2224396-A/2224396/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira do jardim,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36554,HOTEL E POUSADA DOURADA - RUA CARLOS ROLIM - BAIRRO CENTRO,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",840,"0,2",2,2,5,10/09/2019,10/09/2019,0
N?  2224958-A/2224958/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira do pátio,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37898,IFCE - Rua Lopes Vieira - Bairro: Venâncios,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",841,"0,2",2,2,5,11/09/2019,11/09/2019,0
N?  2224962-A/2224962/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,183423,"Rua São Francisco, nº 325  Bairro: Campo Velho",UNBPA-CRATEUS,UN BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",842,"0,2","1,5","1,5",5,11/09/2019,11/09/2019,0
N?  2224964-A/2224964/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira da garagem,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,38021,"Rua Gustavo Barroso, Nº 2271, Bairro Santa Luzia",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",843,"0,2","1,5","1,5",5,11/09/2019,11/09/2019,0
N?  2224952-A/2224952/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37894,"R. MANOEL CESÁRIO, Nº 127 - ALTAMIRA",UNBPA-CRATEUS,,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",844,"0,2",1,1,5,12/09/2019,12/09/2019,0
N?  2224955-A/2224955/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37359,"R. ALEXANDRE BONFIM,  249 - VENÂCIOS II",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",845,"0,2",2,2,5,12/09/2019,12/09/2019,0
N?  2224951-A/2224951/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36435,"R. UBALDINO S. MAIOR, Nº 1267- BAIRRO FÁTIMA II",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",846,"0,2",2,2,5,12/09/2019,12/09/2019,0
N?  2226284-A/2226284/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36550,CVT  -  Rua José Sabóia Livreiro 1539 - Bairro Fátima I,UNBPA-CRATEUS,CVT - CENTRO VOCACIONAL TECNOLÓGICO,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",847,"0,2",2,2,5,16/09/2019,16/09/2019,0
N?  2226285-A/2226285/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37410,"R. LUIZ CHAVES DE MELO,  247 BAIRRO: ILHA",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",848,"0,2",2,2,5,16/09/2019,16/09/2019,0
N?  2226287-A/2226287/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37278,"R. 13 DE MAIO, Nº 1215 - FÁTIMA I",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",849,"0,2","2,5","2,5",5,16/09/2019,16/09/2019,0
N?  2226290-A/2226290/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37417,"RUA JOELSON SILVA BARROS,  974 - Bairro: Ilha",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",850,"0,2","1,5","1,5",5,17/09/2019,17/09/2019,0
N?  2226291-A/2226291/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira do jardim,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36574,"PSF FÁTIMA II - RUA FRANCISCO MARIANO, Nº 1902",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",851,"0,2",2,2,5,17/09/2019,17/09/2019,0
N?  2226293-A/2226293/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36857,"RUA MENINO JESUS, 1007",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",852,"0,2","1,5","1,5",5,17/09/2019,17/09/2019,0
N?  2226297-A/2226297/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem do Rio Poty,CRATEÚS,37296,"R.  HOMERO FONTNELE, Nº 1099 - Bairro: Vila Nova",UNBPA-CRATEUS,UN BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",853,"0,2",2,2,5,18/09/2019,18/09/2019,0
N?  2226299-A/2226299/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem do Rio Poty,CRATEÚS,38250,R. FRANCISCA RODRIGUES DAS FLORES Nº 184 - BAIRRO: PLANALTO,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",854,"0,2",2,2,5,18/09/2019,18/09/2019,0
N?  2226301-A/2226301/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem do Rio Poty,CRATEÚS,36826,"Rua Nova Esperança, Praça, Bairro Ponte Preta",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",855,"0,2","2,5","2,5",5,18/09/2019,18/09/2019,0
N?  2227700-A/2227700/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36499,RUA JOÃO RIBEIRO LIMA Nº 126 - BAIRRO: FÁTIMA I,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",856,"0,2","2,5","2,5",5,19/09/2019,19/09/2019,0
N?  2227701-A/2227701/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,38025,"R. MONTEIRO LOBATO, Nº 191 BAIRRO: IPASE",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",857,"0,2",2,2,5,19/09/2019,19/09/2019,0
N?  2227697-A/2227697/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira da garagem,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36901,"R. JOÃO RIBEIRO LIMA,  Nº 1036 - BAIRRO PLANALTO",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",858,"0,2","2,5","2,5",5,19/09/2019,19/09/2019,0
N?  2227706-A/2227706/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36531,"RUA CENTRAL BR 226, KM 04, Nº 94",UNBPA-CRATEUS,CRECHE ESPERANÇA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",859,"0,2",1,1,5,23/09/2019,23/09/2019,0
N?  2227707-A/2227707/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37421,"R. JOÃO SOARES,  137 - BAIRRO: FÁTIMA II",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",860,"0,2",2,2,5,23/09/2019,23/09/2019,0
N?  2227705-A/2227705/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36558,E.E.F. GOV. GONZAGA  MOTA - RUA PE. MORORÓ -  BAIRRO FÁTIMA II,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",861,"0,2",2,2,5,23/09/2019,23/09/2019,0
N?  2227897-A/2227897/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,76542,"Rua José Saboia Livreiro,1480 - Bairro: Fátima I",UNBPA-CRATEUS,UNBPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",862,"0,2","2,5","2,5",5,24/09/2019,24/09/2019,0
N?  2227898-A/2227898/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37260,"Rua General Gentil Falcão, Bairro Cidade 2000, Quadra Esportiva",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",863,"0,2","0,3","0,3",5,24/09/2019,24/09/2019,0
N?  2227899-A/2227899/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira do jardim,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36576,ESCOLA DE CID. AIRAN VERAS -  Rua Capistrano de Abreu - Bairro: IPASE,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",864,"0,2",2,2,5,24/09/2019,24/09/2019,0
N?  2228770-A/2228770/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37456,"R. JOSÉ DE MELO FILHO,  Nº 1268 - BAIRRO VENÂNCIOS",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",865,"0,2",2,2,5,25/09/2019,25/09/2019,0
N?  2228772-A/2228772/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,38010,"R. MAXIMIANO BARRETO, Nº 1252 - BAIRRO: SÃO VICENTE",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",866,"0,2",2,2,5,25/09/2019,25/09/2019,0
N?  2228773-A/2228773/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36504,E. E. F. ARLINDO VIEIRA - Rua Quintinho Cunha - Bairro: Cajás,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",867,"0,2",2,2,5,25/09/2019,25/09/2019,0
N?  2228887-A/2228887/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37267,"R. CEL. JOSÉ AMANSO, Nº 166 - CIDADE NOVA",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",868,"0,2",2,2,5,26/09/2019,26/09/2019,0
N?  2228888-A/2228888/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37937,"R. DOM PEDRO II,  Nº 1160- BAIRRO: CENTRO",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",869,"0,2",2,2,5,26/09/2019,26/09/2019,0
N?  2228890-A/2228890/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,108741,"Rua Humberto de Campos, Nº 835 - FÁTIMA II",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",870,"0,2",2,2,5,26/09/2019,26/09/2019,0
N?  2229766-A/2229766/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,37944,"R. João Tomé ,  Nº 693",UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",871,"0,2",2,2,5,30/09/2019,30/09/2019,0
N?  2229768-A/2229768/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira da praça,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,36565,Rua Firmino Rosa Nº113,UNBPA-CRATEUS,UN-BPA,Cloro residual livre DPD,"4500-Cl G, SMEWW 23rd Ed., 2017",872,"0,2","1,5","1,5",5,30/09/2019,30/09/2019,0
N?  2223558-A/2223558/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,ARARENDA,127001,ETA Ararendá,ARARENDA,UN-BPA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",201,0,2,2,10000000,02/09/2019,02/09/2019,0
