Cliente,Sistema,Localidade,Objetivos de coleta,Natureza da amostra,Ponto de coleta,Ponto de amostragem,Data da coleta,Data de recebimento,Data da análise,Código da amostra,Status da amostra,Parâmetro,Resultado,Fora do padrão,Unidade de medida,Método,Legislação
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,03/03/2021 08:15,03/03/2021 11:40,03/03/2021 16:50,21.001458-AC,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,03/03/2021 08:15,03/03/2021 11:40,04/03/2021 08:30,21.001458-AC,RESULTADOS DISPONÍVEIS,Cor verdadeira,"2,5",NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,03/03/2021 08:15,03/03/2021 11:40,03/03/2021 16:50,21.001458-AC,RESULTADOS DISPONÍVEIS,Escherichia coli,<1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,03/03/2021 08:15,03/03/2021 11:40,03/03/2021 15:00,21.001458-AC,RESULTADOS DISPONÍVEIS,pH,"6,65",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,03/03/2021 08:15,03/03/2021 11:40,04/03/2021 08:30,21.001458-AC,RESULTADOS DISPONÍVEIS,Turbidez,"3,73",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,07/04/2021 08:15,07/04/2021 15:20,07/04/2021 16:00,21.002619-AC,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,07/04/2021 08:15,07/04/2021 15:20,08/04/2021 08:30,21.002619-AC,RESULTADOS DISPONÍVEIS,Cor verdadeira,"17,5",NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,07/04/2021 08:15,07/04/2021 15:20,07/04/2021 16:00,21.002619-AC,RESULTADOS DISPONÍVEIS,Escherichia coli,2,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,07/04/2021 08:15,07/04/2021 15:20,07/04/2021 16:20,21.002619-AC,RESULTADOS DISPONÍVEIS,pH,"6,48",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,07/04/2021 08:15,07/04/2021 15:20,08/04/2021 08:30,21.002619-AC,RESULTADOS DISPONÍVEIS,Turbidez,"2,5",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,01/06/2021 15:00,21.003546-AC,RECEBIDA NO LABORATÓRIO,Alcalinidade - Bicarbonatos,"26,05",NÃO,mg/L,"2320 B, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,01/06/2021 15:00,21.003546-AC,RECEBIDA NO LABORATÓRIO,Alcalinidade - Carbonatos,"16,03",NÃO,mg/L,"2320 B, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,01/06/2021 15:00,21.003546-AC,RECEBIDA NO LABORATÓRIO,Alcalinidade - Hidróxidos,0,NÃO,mg/L,"2320 B, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,18/06/2021 08:00,21.003546-AC,RECEBIDA NO LABORATÓRIO,Amônia,"0,1",NÃO,mg/L,"350.2, USEPA, 1974",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,31/05/2021 17:02,21.003546-AC,RECEBIDA NO LABORATÓRIO,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,18/06/2021 08:30,21.003546-AC,RECEBIDA NO LABORATÓRIO,Condutividade,"127,42",NÃO,uS/cm,"2510 B, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,01/06/2021 08:30,21.003546-AC,RECEBIDA NO LABORATÓRIO,Cor verdadeira,"2,5",NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,31/05/2021 17:02,21.003546-AC,RECEBIDA NO LABORATÓRIO,Escherichia coli,<1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,31/05/2021 16:30,21.003546-AC,RECEBIDA NO LABORATÓRIO,pH,"8,86",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,18/06/2021 08:30,21.003546-AC,RECEBIDA NO LABORATÓRIO,Sólidos Dissolvidos Totais,"70,08",NÃO,mg/L,WHO/SDE/WSH/03.04/16,RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,31/05/2021 15:00,01/06/2021 08:30,21.003546-AC,RECEBIDA NO LABORATÓRIO,Turbidez,"5,88",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,01/06/2021 08:40,28/06/2021 14:50,21.007450-LC,RELATÓRIO DE ENSAIO CONCLUÍDO,Fluoreto,"<0,20",NÃO,mg/L,"4500-F- C, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,01/06/2021 08:40,01/06/2021 16:00,21.007450-LC,RELATÓRIO DE ENSAIO CONCLUÍDO,Nitrato,"0,04",NÃO,mg/L,"4500-NO3- E, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,01/06/2021 08:40,01/06/2021 16:00,21.007450-LC,RELATÓRIO DE ENSAIO CONCLUÍDO,Nitrito,"<0,005",NÃO,mg/L,"4500-NO2- B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,01/06/2021 08:40,10/06/2021 16:00,21.007450-LC,RELATÓRIO DE ENSAIO CONCLUÍDO,Potássio,3,NÃO,mg/L,"3500-K B, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DO LABORATÓRIO,31/05/2021 08:15,01/06/2021 08:40,10/06/2021 16:00,21.007450-LC,RELATÓRIO DE ENSAIO CONCLUÍDO,Sódio,10,NÃO,mg/L,"3500-NA B SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,09/06/2021 09:00,09/06/2021 13:00,09/06/2021 16:00,21.004688-AC,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,09/06/2021 09:00,09/06/2021 13:00,10/06/2021 08:30,21.004688-AC,RESULTADOS DISPONÍVEIS,Cor verdadeira,30,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,09/06/2021 09:00,09/06/2021 13:00,09/06/2021 16:00,21.004688-AC,RESULTADOS DISPONÍVEIS,Escherichia coli,1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,09/06/2021 09:00,09/06/2021 13:00,09/06/2021 16:30,21.004688-AC,RESULTADOS DISPONÍVEIS,pH,"8,62",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,09/06/2021 09:00,09/06/2021 13:00,10/06/2021 08:30,21.004688-AC,RESULTADOS DISPONÍVEIS,Turbidez,"9,66",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: FORQUILHA,FORQUILHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DA ETA,06/01/2021 08:40,06/01/2021 16:20,06/01/2021 16:55,20.013723-AC,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAC,SAA: FORQUILHA,FORQUILHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DA ETA,06/01/2021 08:40,06/01/2021 16:20,07/01/2021 08:30,20.013723-AC,RESULTADOS DISPONÍVEIS,Cor verdadeira,20,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: FORQUILHA,FORQUILHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DA ETA,06/01/2021 08:40,06/01/2021 16:20,06/01/2021 17:00,20.013723-AC,RESULTADOS DISPONÍVEIS,Escherichia coli,<1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: FORQUILHA,FORQUILHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DA ETA,06/01/2021 08:40,06/01/2021 16:20,06/01/2021 16:30,20.013723-AC,RESULTADOS DISPONÍVEIS,pH,"7,57",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: FORQUILHA,FORQUILHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ÁGUA BRUTA DA ETA,06/01/2021 08:40,06/01/2021 16:20,22/01/2021 00:00,20.013723-AC,RESULTADOS DISPONÍVEIS,Turbidez,"1,76",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: FORQUILHA,FORQUILHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,13/01/2021 08:00,13/01/2021 14:50,13/01/2021 16:50,20.013722-AC,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAC,SAA: FORQUILHA,FORQUILHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,13/01/2021 08:00,13/01/2021 14:50,14/01/2021 08:30,20.013722-AC,RESULTADOS DISPONÍVEIS,Cor verdadeira,20,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: FORQUILHA,FORQUILHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,13/01/2021 08:00,13/01/2021 14:50,13/01/2021 16:50,20.013722-AC,RESULTADOS DISPONÍVEIS,Escherichia coli,37,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: FORQUILHA,FORQUILHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,13/01/2021 08:00,13/01/2021 14:50,13/01/2021 16:00,20.013722-AC,RESULTADOS DISPONÍVEIS,pH,"7,37",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: FORQUILHA,FORQUILHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,13/01/2021 08:00,13/01/2021 14:50,14/01/2021 08:30,20.013722-AC,RESULTADOS DISPONÍVEIS,Turbidez,"5,66",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: FORQUILHA,FORQUILHA,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,24/02/2021 08:15,24/02/2021 15:30,24/02/2021 16:45,21.000218-AC,RECEBIDA NO LABORATÓRIO,Coliformes totais,Ausência em 100 mL,NÃO,,"9223, SMEWW 23RD ED., 2017",
UN-BAC,SAA: FORQUILHA,FORQUILHA,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,TORNEIRA DE ENTRADA NA ETA,24/02/2021 08:15,24/02/2021 15:30,25/02/2021 08:30,21.000218-AC,RECEBIDA NO LABORATÓRIO,Cor verdadeira,15,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
