Cliente,Sistema,Localidade,Objetivos de coleta,Natureza da amostra,Ponto de coleta,Ponto de amostragem,Data da coleta,Data de recebimento,Data da análise,Código da amostra,Status da amostra,Parâmetro,Resultado,Fora do padrão,Unidade de medida,Método,Legislação
UN-BAJ,SAA: GUASSUSSÊ,GUASSUSSÊ,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,09/12/2019 07:00,09/12/2019 10:40,16/12/2019 11:21,19.000055-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"21,8",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: ORÓS,ORÓS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,08/12/2019 17:00,09/12/2019 10:40,09/12/2019 14:00,19.000075-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: ORÓS,ORÓS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,08/12/2019 17:00,09/12/2019 10:40,09/12/2019 14:00,19.000075-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,Escherichia coli,1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: POTENGI,POTENGI,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 06:44,17/12/2019 16:10,17/12/2019 17:56,19.000494-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: POTENGI,POTENGI,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 06:44,17/12/2019 16:10,17/12/2019 17:37,19.000494-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"11,5",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SABOEIRO,SABOEIRO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 08:20,17/12/2019 16:10,17/12/2019 17:56,19.000513-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SABOEIRO,SABOEIRO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 08:20,17/12/2019 16:10,18/12/2019 08:00,19.000513-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,Cor aparente,80,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SABOEIRO,SABOEIRO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 08:20,17/12/2019 16:10,17/12/2019 17:37,19.000513-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,Escherichia coli,2,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SABOEIRO,SABOEIRO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 08:20,17/12/2019 16:10,18/12/2019 09:00,19.000513-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,pH,"7,12",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SABOEIRO,SABOEIRO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 08:20,17/12/2019 16:10,18/12/2019 08:00,19.000513-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,Turbidez,"17,2",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SI ALAGOINHA,ALAGOINHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 07:20,17/12/2019 16:10,17/12/2019 17:56,19.000288-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI ALAGOINHA,ALAGOINHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 07:20,17/12/2019 16:10,18/12/2019 08:00,19.000288-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,Cor verdadeira,40,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SI ALAGOINHA,ALAGOINHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 07:20,17/12/2019 16:10,17/12/2019 17:37,19.000288-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,Escherichia coli,"5,1",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SI ALAGOINHA,ALAGOINHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 07:20,17/12/2019 16:10,18/12/2019 08:00,19.000288-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,pH,"7,93",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SI ALAGOINHA,ALAGOINHA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,17/12/2019 07:20,17/12/2019 16:10,18/12/2019 08:00,19.000288-AJ,RELATÓRIO DE ENSAIO CONCLUÍDO,Turbidez,"6,19",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SI ALAGOINHA,ARARIPE,MENSAL (MANANCIAL SUBTERRÂNEO),ENTRADA DE TRATAMENTO,SSD: SISTEMA DE SIMPLES DESINFECÇÃO SSD-09,TORNEIRA DE SAÍDA DO POÇO,17/12/2019 08:50,17/12/2019 16:10,17/12/2019 17:13,19.000311-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"142,1",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI ALAGOINHA,ARARIPE,MENSAL (MANANCIAL SUBTERRÂNEO),ENTRADA DE TRATAMENTO,SSD: SISTEMA DE SIMPLES DESINFECÇÃO SSD-09,TORNEIRA DE SAÍDA DO POÇO,17/12/2019 08:50,17/12/2019 16:10,17/12/2019 17:51,19.000311-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"14,8",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI ALAGOINHA,PAJEÚ,MENSAL (SAÍDA DE TRATAMENTO),ENTRADA DE TRATAMENTO,SSD: SISTEMA DE SIMPLES DESINFECÇÃO SSD-13,TORNEIRA DE SAÍDA DO POÇO,17/12/2019 08:35,17/12/2019 16:10,17/12/2019 17:09,19.000330-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"63,7",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI ALAGOINHA,PAJEÚ,MENSAL (SAÍDA DE TRATAMENTO),ENTRADA DE TRATAMENTO,SSD: SISTEMA DE SIMPLES DESINFECÇÃO SSD-13,TORNEIRA DE SAÍDA DO POÇO,17/12/2019 08:35,17/12/2019 16:10,17/12/2019 17:49,19.000330-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"26,2",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI ANTONINA DO NORTE,ANTONINA DO NORTE,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,17/12/2019 09:40,17/12/2019 16:10,17/12/2019 17:56,19.000346-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,167,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI ANTONINA DO NORTE,ANTONINA DO NORTE,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,17/12/2019 09:40,17/12/2019 16:10,17/12/2019 17:37,19.000346-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SI CATARINA,CATARINA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,09/12/2019 11:00,09/12/2019 16:40,18/12/2019 17:07,19.000144-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI CATARINA,CATARINA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,09/12/2019 11:00,09/12/2019 16:40,18/12/2019 17:34,19.000144-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"15,6",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SI CATARINA,CATARINA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,16/12/2019 10:30,16/12/2019 17:00,16/12/2019 17:30,19.000145-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI CATARINA,CATARINA,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-03,PRÓXIMO À CAPTAÇÃO,16/12/2019 10:30,16/12/2019 17:00,16/12/2019 17:30,19.000145-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SI PARAMBU,PARAMBU,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,09/12/2019 16:45,10/12/2019 16:40,18/12/2019 17:41,19.000185-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI PARAMBU,PARAMBU,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,PRÓXIMO À CAPTAÇÃO,09/12/2019 16:45,10/12/2019 16:40,18/12/2019 17:34,19.000185-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"13,1",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: SI PARAMBU,PARAMBU,MENSAL (SAÍDA DE TRATAMENTO),ENTRADA DE TRATAMENTO,SSD: SISTEMA DE SIMPLES DESINFECÇÃO SSD-03,TORNEIRA DE SAÍDA DO POÇO,09/12/2019 06:56,09/12/2019 16:40,09/12/2019 17:00,19.000194-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,Ausência em 100 mL,NÃO,,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI PARAMBU,PARAMBU,MENSAL (SAÍDA DE TRATAMENTO),ENTRADA DE TRATAMENTO,SSD: SISTEMA DE SIMPLES DESINFECÇÃO SSD-03,TORNEIRA DE SAÍDA DO POÇO,09/12/2019 06:56,09/12/2019 16:40,09/12/2019 17:00,19.000194-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,Ausência em 100 mL,NÃO,,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI PARAMBU,PARAMBU,MENSAL (SAÍDA DE TRATAMENTO),ENTRADA DE TRATAMENTO,SSD: SISTEMA DE SIMPLES DESINFECÇÃO SSD-04,TORNEIRA DE SAÍDA DO POÇO,09/12/2019 13:33,09/12/2019 16:40,18/12/2019 17:37,19.000196-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"1732,9",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI PARAMBU,PARAMBU,MENSAL (SAÍDA DE TRATAMENTO),ENTRADA DE TRATAMENTO,SSD: SISTEMA DE SIMPLES DESINFECÇÃO SSD-04,TORNEIRA DE SAÍDA DO POÇO,09/12/2019 13:33,09/12/2019 16:40,18/12/2019 17:31,19.000196-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,270,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: TAUÁ,TAUÁ,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,09/12/2019 11:00,09/12/2019 16:40,18/12/2019 17:07,19.000238-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: TAUÁ,TAUÁ,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,PRÓXIMO À CAPTAÇÃO,09/12/2019 11:00,09/12/2019 16:40,18/12/2019 17:34,19.000238-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,<1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAJ,SAA: CAMPOS SALES,CAMPOS SALES,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-20,SAÍDA DO POÇO,10/12/2019 07:40,10/12/2019 16:30,10/12/2019 17:23,19.000426-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"30,9",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: CAMPOS SALES,CAMPOS SALES,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-20,SAÍDA DO POÇO,10/12/2019 07:40,10/12/2019 16:30,10/12/2019 17:51,19.000426-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"5,2",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: CAMPOS SALES,CAMPOS SALES,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-19,SAÍDA DO POÇO,10/12/2019 08:20,10/12/2019 16:30,10/12/2019 17:23,19.000425-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: CAMPOS SALES,CAMPOS SALES,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-19,SAÍDA DO POÇO,10/12/2019 08:20,10/12/2019 16:30,10/12/2019 17:51,19.000425-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: CARIÚS,CARIÚS,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PA-01,SAÍDA DO POÇO,17/12/2019 07:00,17/12/2019 16:10,17/12/2019 17:46,19.000477-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"18,3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: CARIÚS,CARIÚS,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PA-01,SAÍDA DO POÇO,17/12/2019 07:00,17/12/2019 16:10,17/12/2019 17:53,19.000477-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,<1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: PALESTINA,PALESTINA,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-01,TORNEIRA DE ENTRADA DO POÇO,09/12/2019 06:44,09/12/2019 10:40,09/12/2019 11:23,19.000104-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"3,1",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: PALESTINA,PALESTINA,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-01,TORNEIRA DE ENTRADA DO POÇO,09/12/2019 06:44,09/12/2019 10:40,09/12/2019 11:11,19.000104-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: PALESTINA,PALESTINA,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-02,TORNEIRA DE ENTRADA DO POÇO,09/12/2019 07:01,09/12/2019 10:40,09/12/2019 11:23,19.000105-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,3,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: PALESTINA,PALESTINA,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-02,TORNEIRA DE ENTRADA DO POÇO,09/12/2019 07:01,09/12/2019 10:40,09/12/2019 11:11,19.000105-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,2,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI PARAMBU,PARAMBU,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-06,SAÍDA DO POÇO,09/12/2019 11:31,09/12/2019 16:40,18/12/2019 17:22,19.000192-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"95,7",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SI PARAMBU,PARAMBU,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-06,SAÍDA DO POÇO,09/12/2019 11:31,09/12/2019 16:40,18/12/2019 17:13,19.000192-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,<1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SALITRE,SALITRE,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-01,SAÍDA DO POÇO,10/12/2019 10:42,10/12/2019 16:30,10/12/2019 17:23,19.000534-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,"5,2",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SALITRE,SALITRE,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-01,SAÍDA DO POÇO,10/12/2019 10:42,10/12/2019 16:30,10/12/2019 17:51,19.000534-AJ,RESULTADOS DISPONÍVEIS,Escherichia coli,<1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAJ,SAA: SALITRE,SALITRE,MENSAL (MANANCIAL SUBTERRÂNEO),MANANCIAL SUBTERRÂNEO,Manancial: Poço PT-02,SAÍDA DO POÇO,10/12/2019 10:47,10/12/2019 16:30,10/12/2019 17:23,19.000535-AJ,RESULTADOS DISPONÍVEIS,Coliformes totais,<1,NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
