Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2205591-A/2205591/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Bicarbonatos,"2320 B, SMEWW 23rd Ed., 2017",102,0,"58,1682","58,17",1000000,03/07/2019,03/07/2019,0
N?  2186382-A/2186382/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Bicarbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,"44,3016","44,3",1000000,07/05/2019,07/05/2019,0
N?  2205585-A/2205585/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Bicarbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,"50,145","50,14",1000000,02/07/2019,02/07/2019,0
N?  2196351-A/2196351/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Bicarbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,"68,9656","68,97",1000000,04/06/2019,04/06/2019,0
N?  2214140-A/2214140/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Bicarbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,"53,2168","53,22",1000000,06/08/2019,06/08/2019,0
N?  2214113-A/2214113/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,06/08/2019,06/08/2019,0
N?  2205587-A/2205587/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,03/07/2019,03/07/2019,0
N?  2196344-A/2196344/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,04/06/2019,04/06/2019,0
N?  2186376-A/2186376/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,07/05/2019,07/05/2019,0
N?  2205589-A/2205589/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,03/07/2019,03/07/2019,0
N?  2214134-A/2214134/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,06/08/2019,06/08/2019,0
N?  2196347-A/2196347/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,04/06/2019,04/06/2019,0
N?  2186378-A/2186378/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,07/05/2019,07/05/2019,0
N?  2205591-A/2205591/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,03/07/2019,03/07/2019,0
N?  2186380-A/2186380/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,07/05/2019,07/05/2019,0
N?  2196349-A/2196349/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,04/06/2019,04/06/2019,0
N?  2214136-A/2214136/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,06/08/2019,06/08/2019,0
N?  2196351-A/2196351/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,04/06/2019,04/06/2019,0
N?  2214140-A/2214140/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,06/08/2019,06/08/2019,0
N?  2205585-A/2205585/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,02/07/2019,02/07/2019,0
N?  2186382-A/2186382/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,07/05/2019,07/05/2019,0
N?  2214113-A/2214113/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,06/08/2019,06/08/2019,0
N?  2186376-A/2186376/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,07/05/2019,07/05/2019,0
N?  2196344-A/2196344/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,04/06/2019,04/06/2019,0
N?  2205587-A/2205587/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",100,0,0,Ausente,1000000,03/07/2019,03/07/2019,0
N?  2205589-A/2205589/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,03/07/2019,03/07/2019,0
N?  2214134-A/2214134/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,06/08/2019,06/08/2019,0
N?  2186378-A/2186378/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,07/05/2019,07/05/2019,0
N?  2196347-A/2196347/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",101,0,0,Ausente,1000000,04/06/2019,04/06/2019,0
N?  2186380-A/2186380/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,07/05/2019,07/05/2019,0
N?  2214136-A/2214136/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,06/08/2019,06/08/2019,0
N?  2205591-A/2205591/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,03/07/2019,03/07/2019,0
N?  2196349-A/2196349/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",102,0,0,Ausente,1000000,04/06/2019,04/06/2019,0
N?  2186382-A/2186382/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,07/05/2019,07/05/2019,0
N?  2214140-A/2214140/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,06/08/2019,06/08/2019,0
N?  2205585-A/2205585/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,02/07/2019,02/07/2019,0
N?  2196351-A/2196351/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",103,0,0,Ausente,1000000,04/06/2019,04/06/2019,0
N?  2196962-A/2196962/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Orgânicos,Saída da ETA,Açude Gavião,CAUCAIA,223281,Estação de Tratamento de Água,ETA OESTE,UN-MPA - CAUCAIA,Aldicarbe + Aldicarbesulfona + Aldicarbesulfóxido,"531.2, USEPA, 2001; Shimadzu, 2005 e 6610, SMEWW 22nd Ed., 2012",5843,0,0,ND,10,05/06/2019,05/06/2019,0
N?  2197772-A/2197772/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Orgânicos,Torneira de água tratada,Açude Gavião,PACATUBA,328031,ETA Gavião,GAVIÃO,UNMPA - PACATUBA,Aldicarbe + Aldicarbesulfona + Aldicarbesulfóxido,"531.2, USEPA, 2001; Shimadzu, 2005 e 6610, SMEWW 22nd Ed., 2012",5844,0,0,ND,10,06/06/2019,06/06/2019,0
N?  2186376-A/2186376/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",100,0,"0,01","0,01",1000000,07/05/2019,07/05/2019,0
N?  2214134-A/2214134/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",101,0,"0,01","0,01","0,2",06/08/2019,06/08/2019,0
N?  2196347-A/2196347/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",101,0,"0,02","0,02","0,2",04/06/2019,04/06/2019,0
N?  2205589-A/2205589/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",101,0,"0,01","0,01","0,2",03/07/2019,03/07/2019,0
N?  2186378-A/2186378/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",101,0,"0,03","0,03","0,2",07/05/2019,07/05/2019,0
N?  2186380-A/2186380/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",102,0,0,ND,1000000,07/05/2019,07/05/2019,0
N?  2205585-A/2205585/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE,ETA OESTE,UN-MPA - CAUCAIA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",103,0,"0,01","0,01","0,2",02/07/2019,02/07/2019,0
N?  2214140-A/2214140/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",103,0,"0,01","0,01","0,2",06/08/2019,06/08/2019,0
N?  2186382-A/2186382/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",103,0,"0,01","0,01","0,2",07/05/2019,07/05/2019,0
N?  2196351-A/2196351/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",103,0,"0,02","0,02","0,2",04/06/2019,04/06/2019,0
N?  2205587-A/2205587/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO,GAVIÃO,UN-MPA - PACATUBA,Aluminio Dissolvido,"3500-Al B, SMEWW 22nd Ed., 2012",100,0,"0,01","0,01",1000000,03/07/2019,03/07/2019,0
N?  2214113-A/2214113/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Aluminio Dissolvido,"3500-Al B, SMEWW 22nd Ed., 2012",100,0,0,ND,1000000,06/08/2019,06/08/2019,0
N?  2196344-A/2196344/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Aluminio Dissolvido,"3500-Al B, SMEWW 22nd Ed., 2012",100,0,"0,01","0,01",1000000,04/06/2019,04/06/2019,0
N?  2196349-A/2196349/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Aluminio Dissolvido,"3500-Al B, SMEWW 22nd Ed., 2012",102,0,"0,01","0,01",1000000,04/06/2019,04/06/2019,0
N?  2214136-A/2214136/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Aluminio Dissolvido,"3500-Al B, SMEWW 22nd Ed., 2012",102,0,0,ND,1000000,06/08/2019,06/08/2019,0
N?  2205591-A/2205591/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE,ETA OESTE,UN-MPA - ETA OESTE,Aluminio Dissolvido,"3500-Al B, SMEWW 22nd Ed., 2012",102,0,"0,02","0,02",1000000,03/07/2019,03/07/2019,0
N?  2205587-A/2205587/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO,GAVIÃO,UN-MPA - PACATUBA,Amônia - Nesslerização,"350.2, USEPA, 1974",100,0,"0,33","0,33",1000000,03/07/2019,03/07/2019,0
N?  2196344-A/2196344/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Amônia - Nesslerização,"350.2, USEPA, 1974",100,0,"0,319","0,32",1000000,04/06/2019,04/06/2019,0
N?  2214113-A/2214113/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Amônia - Nesslerização,"350.2, USEPA, 1974",100,0,"0,306","0,31",1000000,06/08/2019,06/08/2019,0
N?  2186376-A/2186376/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Amônia - Nesslerização,"350.2, USEPA, 1974",100,0,"0,358","0,36",1000000,07/05/2019,07/05/2019,0
N?  2214134-A/2214134/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Amônia - Nesslerização,"350.2, USEPA, 1974",101,0,"0,455","0,46","1,5",06/08/2019,06/08/2019,0
N?  2196347-A/2196347/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Amônia - Nesslerização,"350.2, USEPA, 1974",101,0,"0,343","0,34","1,5",04/06/2019,04/06/2019,0
