Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2186910-A/2186910/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,43136,Rua  Pres. Castelo Branco X Rua do Campo,UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",910,"0,2",3,3,5,02/05/2019,02/05/2019,0
N?  2205356-A/2205356/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,TABOLEIRO,76885,"Posto de Saúde - Av. Perimetral,  14",UNBAJ-Tabuleiro dos Mendes,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",910,"0,2",2,2,5,02/07/2019,02/07/2019,0
N?  2202236-A/2202236/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Rivaldo de Carvalho,CATARINA,42220,"Escola - R. José Pedrosa, 152",UNBAJ-CATARINA,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",911,"0,2",3,3,5,26/06/2019,26/06/2019,0
N?  2205358-A/2205358/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,TABOLEIRO,44822,"R. Raimundo M. Rates, nº 10",UNBAJ-Tabuleiro dos Mendes,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",911,"0,2","0,3","0,3",5,04/07/2019,04/07/2019,0
N?  2215827-A/2215827/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Pau Preto,POTENGI,43002,"Creche - R. 104, nº 01 - B. Popular",UNBAJ-POTENGI,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",911,"0,2","2,5","2,5",5,13/08/2019,13/08/2019,0
N?  2186911-A/2186911/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42495,"Rua do Hospital,148 - B. Pedra de Fogo",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",911,"0,2",4,4,5,02/05/2019,02/05/2019,0
N?  2205359-A/2205359/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,TABOLEIRO,44775,"Tr. A. M. Santana, nº 12",UNBAJ-Tabuleiro dos Mendes,Núcleo PSF,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",912,"0,2","0,3","0,3",5,04/07/2019,04/07/2019,0
N?  2215828-A/2215828/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Pau Preto,POTENGI,326461,"Tropical Lanches - Praça 04 de Setembro, s/n",UNBAJ-POTENGI,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",912,"0,2","1,5","1,5",5,13/08/2019,13/08/2019,0
N?  2200636-A/2200636/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,327149,"Rua Joel Marques, s/n",UNBAJ-PARAMBU,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",912,"0,2",3,3,5,03/06/2019,03/06/2019,0
N?  2186912-A/2186912/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,43142,"Rua do Campo,114 - B. P. de Vaquejada",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",912,"0,2",3,3,5,02/05/2019,02/05/2019,0
N?  2186913-A/2186913/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42442,"Rua Padre Agamenon,156",UNBAJ-ASSARE,P. São Vicente,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",913,"0,2",3,3,5,02/05/2019,02/05/2019,0
N?  2215829-A/2215829/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Pau Preto,POTENGI,43014,"R. 104, s/n - B. Popular",UNBAJ-POTENGI,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",913,"0,2","2,5","2,5",5,13/08/2019,13/08/2019,0
N?  2200639-A/2200639/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,327144,"Rua Elizon Moreira Lima, 34",UNBAJ-PARAMBU,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",913,"0,2",2,2,5,03/06/2019,03/06/2019,0
N?  2209228-A/2209228/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,TABOLEIRO,44796,"R.Rdo. M. Rates, nº 100",UNBAJ-Tabuleiro dos Mendes,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",913,"0,2","0,5","0,5",5,09/07/2019,09/07/2019,0
N?  2216752-A/2216752/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Pau Preto,POTENGI,43012,"R. Jaconias de Carvalho, nº 67",UNBAJ-POTENGI,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",914,"0,2","2,5","2,5",5,15/08/2019,15/08/2019,0
N?  2200717-A/2200717/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,327146,"Rua Elizon Moreira Lima, 32",UNBAJ-PARAMBU,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",914,"0,2","1,5","1,5",5,03/06/2019,03/06/2019,0
N?  2213241-A/2213241/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,TABOLEIRO,44814,"R. Pedro M. Rates, nº 37",UNBAJ-Tabuleiro dos Mendes,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",914,"0,2",2,2,5,30/07/2019,30/07/2019,0
N?  2186914-A/2186914/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,142087,"Rua José Henrique, s/n - Reservatório",UNBAJ-ASSARE,UNBAJ - Assaré,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",914,"0,2",5,5,5,07/05/2019,07/05/2019,0
N?  2209229-A/2209229/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,TABOLEIRO,44778,"Esc. São Sebastião - Av. Perimetral, 13",UNBAJ-Tabuleiro dos Mendes,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",915,"0,2","0,5","0,5",5,18/07/2019,18/07/2019,0
N?  2186915-A/2186915/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42483,"Final da Rua Tertuliano Catonho,857 - B. Tabuleiro",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",915,"0,2",5,5,5,07/05/2019,07/05/2019,0
N?  2200727-A/2200727/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,327143,"Rua Hildebrando Caracas, 27",UNBAJ-PARAMBU,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",915,"0,2","2,5","2,5",5,03/06/2019,03/06/2019,0
N?  2216756-A/2216756/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Pau Preto,POTENGI,43017,"R. Fco. R. Fonseca, s/n - Barro Vermelho",UNBAJ-POTENGI,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",915,"0,2",3,3,5,15/08/2019,15/08/2019,0
N?  2200731-A/2200731/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,327145,"Rua Elizon Moreira Lima, 36",UNBAJ-PARAMBU,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",916,"0,2",2,2,5,10/06/2019,10/06/2019,0
N?  2186916-A/2186916/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,43128,Rua Euclides Onofre X Rua Marechal Amarante,UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",916,"0,2",5,5,5,07/05/2019,07/05/2019,0
N?  2210766-A/2210766/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,TABOLEIRO,44838,"R. Raimundo M. Rates, nº 153",UNBAJ-Tabuleiro dos Mendes,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",916,"0,2","0,1","0,1",5,23/07/2019,23/07/2019,1
N?  2220120-A/2220120/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Pau Preto,POTENGI,43106,R. Monsenhor Rocha X R. Mãe dos Santos,UNBAJ-POTENGI,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",916,"0,2","2,5","2,5",5,20/08/2019,20/08/2019,0
N?  2200732-A/2200732/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,327147,"Rua Elizon Moreira Lima, 40",UNBAJ-PARAMBU,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",917,"0,2",2,2,5,10/06/2019,10/06/2019,0
N?  2186917-A/2186917/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,43131,Rua da Serragem X  Rua Sagrada Familia - B. Zé Dodô,UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",917,"0,2",5,5,5,07/05/2019,07/05/2019,0
N?  2220121-A/2220121/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Pau Preto,POTENGI,43007,"CMAC - R. Monsenhor Rocha, nº 118",UNBAJ-POTENGI,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",917,"0,2","2,5","2,5",5,20/08/2019,20/08/2019,0
N?  2213242-A/2213242/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,TABOLEIRO,184502,"Rua Olga A. Arraes, 54",UNBAJ-Tabuleiro dos Mendes,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",917,"0,2",2,2,5,30/07/2019,30/07/2019,0
N?  2220123-A/2220123/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Pau Preto,POTENGI,43020,"Vila Pe. Cícero, nº 236 - B. Vila Pe. Cícero",UNBAJ-POTENGI,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",918,"0,2","2,5","2,5",5,27/08/2019,27/08/2019,0
N?  2186918-A/2186918/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42499,"Rua da ETA,104 - B. Canto Alegre",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",918,"0,2",5,5,5,07/05/2019,07/05/2019,0
N?  2213243-A/2213243/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,TABOLEIRO,44803,"Av. Perimetral, nº 36",UNBAJ-Tabuleiro dos Mendes,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",918,"0,2",2,2,5,30/07/2019,30/07/2019,0
N?  2200733-A/2200733/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,327150,"Rua Joaquim Noronha, 42",UNBAJ-PARAMBU,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",918,"0,2",2,2,5,10/06/2019,10/06/2019,0
N?  2204927-A/2204927/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42772,Rua João Pinto X Rua Euclides Onofre,UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",919,"0,2",4,4,5,02/07/2019,02/07/2019,0
N?  2200739-A/2200739/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,327148,"Rua Joel Marques, 85",UNBAJ-PARAMBU,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",919,"0,2",2,2,5,10/06/2019,10/06/2019,0
N?  2193868-A/2193868/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42461,"Rua Dep. Manoel Gonçales,853 - B. Coruja",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",919,"0,2",4,4,5,14/05/2019,14/05/2019,0
N?  2221295-A/2221295/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Pau Preto,POTENGI,43015,"R. Manoel Monteiro, s/n",UNBAJ-POTENGI,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",919,"0,2","2,5","2,5",5,29/08/2019,29/08/2019,0
N?  2214422-A/2214422/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem dos Caldeirões,SABOEIRO,43048,"Confecções de Premoldados, s/n - B. São José",UNBAJ-SABOEIRO,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",920,"0,2","2,5","2,5",5,06/08/2019,06/08/2019,0
N?  2204928-A/2204928/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42487,"Av. Perimetral,09 - B. Moêda",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",920,"0,2",4,4,5,02/07/2019,02/07/2019,0
N?  2200740-A/2200740/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,326465,"Lanchonete Encontro - Rua Santa Rosa, 46",UNBAJ-PARAMBU,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",920,"0,2","2,5","2,5",5,10/06/2019,10/06/2019,0
N?  2193870-A/2193870/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42443,"Rua Terte Catonho,461 - B. P. Vaquejada",UNBAJ-ASSARE,Escola Maria Isabel,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",920,"0,2",4,4,5,14/05/2019,14/05/2019,0
N?  2215834-A/2215834/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem dos Caldeirões,SABOEIRO,43251,R. Edmundo Olinda X R. João Pinto,UNBAJ-SABOEIRO,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",921,"0,2","2,5","2,5",5,13/08/2019,13/08/2019,0
N?  2204929-A/2204929/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42538,Rua Euclides Onofre X Rua Emilio Cabral,UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",921,"0,2",4,4,5,02/07/2019,02/07/2019,0
N?  2193871-A/2193871/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42774,Rua Padre Agamenon X Rua Dr. Gentil Braga,UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",921,"0,2",3,3,5,14/05/2019,14/05/2019,0
N?  2200742-A/2200742/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,246942,"Pousada Raízes - Avenida Salustino Henrique, s/n",UNBAJ-PARAMBU,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",921,"0,2",2,2,5,10/06/2019,10/06/2019,0
N?  2193872-A/2193872/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,43143,"Rua dos Canutos,s/n - B. P. de Vaquejada",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",922,"0,2",3,3,5,16/05/2019,16/05/2019,0
N?  2215835-A/2215835/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem dos Caldeirões,SABOEIRO,43039,"R. Mon. M Cândido-BB, s/n",UNBAJ-SABOEIRO,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",922,"0,2",3,3,5,13/08/2019,13/08/2019,0
N?  2200743-A/2200743/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,46893,R. Hidelbrando  Caracas X R. João V. Arraes,UNBAJ-PARAMBU,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",922,"0,2",1,1,5,17/06/2019,17/06/2019,0
N?  2204930-A/2204930/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42512,"Trav. Potengi,54  -  B. Pedra de Fogo",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",922,"0,2",4,4,5,02/07/2019,02/07/2019,0
N?  2215836-A/2215836/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem dos Caldeirões,SABOEIRO,43037,"R.7 Irmãs Visconde do Icó, nº 10",UNBAJ-SABOEIRO,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",923,"0,2",3,3,5,13/08/2019,13/08/2019,0
N?  2200745-A/2200745/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,46898,R. Salustiana Henrique X R.Fca. Carvalho,UNBAJ-PARAMBU,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",923,"0,2","2,5","2,5",5,17/06/2019,17/06/2019,0
N?  2193873-A/2193873/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,78961,"Rua José Alves, 247 - B. Populares",UNBAJ-ASSARE,UN-BAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",923,"0,2",2,2,5,16/05/2019,16/05/2019,0
N?  2204931-A/2204931/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42458,"Rua São Francisco,150",UNBAJ-ASSARE,Escola Batista De Assaré,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",923,"0,2",4,4,5,02/07/2019,02/07/2019,0
N?  2193876-A/2193876/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42517,"Trav. Genezaré,370 - B. Alto",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",924,"0,2",2,2,5,21/05/2019,21/05/2019,0
N?  2200746-A/2200746/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,42892,"R. Salustiana Henrique, s/n - B. Avenida",UNBAJ-PARAMBU,Pousada Raíses,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",924,"0,2",3,3,5,17/06/2019,17/06/2019,0
N?  2204932-A/2204932/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42454,"Rua Euclides Onofre,s/n",UNBAJ-ASSARE,Escola Criança Feliz,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",924,"0,2",4,4,5,04/07/2019,04/07/2019,0
N?  2216763-A/2216763/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem dos Caldeirões,SABOEIRO,43044,R.Edmunda Olinda X R. Maria Ozana Braga s/n - B. São Francisco,UNBAJ-SABOEIRO,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",924,"0,2","2,5","2,5",5,15/08/2019,15/08/2019,0
N?  2193880-A/2193880/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42485,"Rua José Brandão,395 - B. Banguê",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",925,"0,2",2,2,5,21/05/2019,21/05/2019,0
N?  2200748-A/2200748/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,46901,R. 7 de Setembro X R.José Arteiro,UNBAJ-PARAMBU,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",925,"0,2",2,2,5,17/06/2019,17/06/2019,0
N?  2216764-A/2216764/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem dos Caldeirões,SABOEIRO,43024,"Escola A Saber - R. Prisco Braga, s/n",UNBAJ-SABOEIRO,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",925,"0,2",3,3,5,15/08/2019,15/08/2019,0
N?  2204933-A/2204933/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,40318,Rua Sagrada Familia - B. Alto,UNBAJ-ASSARE,Centro Educacional,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",925,"0,2",3,3,5,04/07/2019,04/07/2019,0
N?  2220133-A/2220133/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem dos Caldeirões,SABOEIRO,43029,"Lanchonte - R. Cel. Sitronio Braga, nº 284 - B.São Francisco",UNBAJ-SABOEIRO,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",926,"0,2","2,5","2,5",5,20/08/2019,20/08/2019,0
N?  2204934-A/2204934/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42770,Rua Cloves Paes de Castro X Rua Absalão Lobo,UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",926,"0,2",3,3,5,04/07/2019,04/07/2019,0
N?  2193882-A/2193882/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,43137,Rua Sagrada Familia X Trav. Genezaré - B. Alto,UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",926,"0,2",3,3,5,28/05/2019,28/05/2019,0
N?  2200752-A/2200752/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,42902,"R. Salustiana Henrique, s/n",UNBAJ-PARAMBU,Posto G,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",926,"0,2",3,3,5,17/06/2019,17/06/2019,0
N?  2193884-A/2193884/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42538,Rua Euclides Onofre X Rua Emilio Cabral,UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",927,"0,2",3,3,5,28/05/2019,28/05/2019,0
N?  2220136-A/2220136/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem dos Caldeirões,SABOEIRO,43036,"Escola Municipal - R. José R. de Melo, s/n - B. N. Sra. Santana",UNBAJ-SABOEIRO,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",927,"0,2","2,5","2,5",5,20/08/2019,20/08/2019,0
N?  2204935-A/2204935/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42492,"Rua Santa Luzia,109 - B. Nildália",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",927,"0,2",3,3,5,04/07/2019,04/07/2019,0
N?  2200755-A/2200755/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,46904,R. Antonio de Matos X R. Severino Alves,UNBAJ-PARAMBU,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",927,"0,2",3,3,5,17/06/2019,17/06/2019,0
N?  2202443-A/2202443/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,42934,"Trav. Vila Nova, s/n",UNBAJ-PARAMBU,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",928,"0,2",2,2,5,26/06/2019,26/06/2019,0
N?  2220138-A/2220138/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem dos Caldeirões,SABOEIRO,187064,"Praça da Nossa Senhora da Purificação - Rua Barão de Aquiraz, s/n - Centro",UNBAJ-SABOEIRO,CAGECE - UNBAJ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",928,"0,2",2,2,5,27/08/2019,27/08/2019,0
N?  2193885-A/2193885/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42542,Rua Leovegildo Catonho X Rua Rdo Mota,UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",928,"0,2",3,3,5,28/05/2019,28/05/2019,0
N?  2209055-A/2209055/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42489,"Rua 103,141 - B. Populares",UNBAJ-ASSARE,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",928,"0,2",2,2,5,09/07/2019,09/07/2019,0
N?  2221297-A/2221297/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem dos Caldeirões,SABOEIRO,146744,"R. Manoel Ferreira de Souza, 134",UNBAJ-SABOEIRO,,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",929,"0,2",2,2,5,29/08/2019,29/08/2019,0
